time_s,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6
4.070000,0.062864,0.308323,0.276695,-0.074333,0.063131,0.034895
4.080000,0.062029,0.307739,0.276717,-0.074660,0.062296,0.035017
4.090000,0.061172,0.307139,0.276739,-0.074995,0.061439,0.035142
4.100000,0.060292,0.306525,0.276762,-0.075338,0.060559,0.035271
4.110000,0.059392,0.305896,0.276785,-0.075689,0.059659,0.035403
4.120000,0.058471,0.305253,0.276809,-0.076048,0.058738,0.035538
4.130000,0.057530,0.304596,0.276833,-0.076414,0.057797,0.035676
4.140000,0.056571,0.303926,0.276858,-0.076788,0.056838,0.035816
4.150000,0.055593,0.303244,0.276883,-0.077169,0.055861,0.035959
4.160000,0.054598,0.302549,0.276909,-0.077556,0.054866,0.036105
4.170000,0.053586,0.301843,0.276935,-0.077950,0.053855,0.036253
4.180000,0.052559,0.301126,0.276962,-0.078350,0.052828,0.036404
4.190000,0.051517,0.300398,0.276989,-0.078756,0.051785,0.036556
4.200000,0.050460,0.299660,0.277017,-0.079168,0.050729,0.036711
4.210000,0.049390,0.298912,0.277045,-0.079586,0.049659,0.036868
4.220000,0.048307,0.298155,0.277073,-0.080008,0.048576,0.037026
4.230000,0.047212,0.297390,0.277101,-0.080435,0.047482,0.037186
4.240000,0.046107,0.296617,0.277129,-0.080867,0.046377,0.037348
4.250000,0.044993,0.295838,0.277158,-0.081302,0.045262,0.037511
4.260000,0.043870,0.295052,0.277187,-0.081741,0.044139,0.037675
4.270000,0.042740,0.294261,0.277216,-0.082183,0.043009,0.037840
4.280000,0.041603,0.293466,0.277245,-0.082627,0.041872,0.038006
4.290000,0.040461,0.292667,0.277274,-0.083074,0.040730,0.038173
4.300000,0.039315,0.291864,0.277304,-0.083522,0.039584,0.038341
4.310000,0.038165,0.291059,0.277333,-0.083972,0.038434,0.038509
4.320000,0.037013,0.290253,0.277363,-0.084423,0.037283,0.038677
4.330000,0.035860,0.289446,0.277393,-0.084874,0.036130,0.038845
4.340000,0.034707,0.288638,0.277423,-0.085325,0.034978,0.039014
4.350000,0.033555,0.287831,0.277452,-0.085776,0.033826,0.039182
4.360000,0.032405,0.287026,0.277482,-0.086226,0.032676,0.039350
4.370000,0.031258,0.286223,0.277512,-0.086675,0.031529,0.039517
4.380000,0.030114,0.285422,0.277541,-0.087123,0.030386,0.039684
4.390000,0.028976,0.284626,0.277570,-0.087569,0.029247,0.039851
4.400000,0.027844,0.283833,0.277599,-0.088012,0.028115,0.040016
4.410000,0.026719,0.283045,0.277628,-0.088452,0.026990,0.040180
4.420000,0.025602,0.282263,0.277656,-0.088890,0.025873,0.040344
4.430000,0.024494,0.281487,0.277684,-0.089323,0.024765,0.040506
4.440000,0.023395,0.280718,0.277712,-0.089753,0.023666,0.040666
4.450000,0.022307,0.279956,0.277740,-0.090179,0.022578,0.040825
4.460000,0.021230,0.279203,0.277768,-0.090600,0.021501,0.040982
4.470000,0.020165,0.278458,0.277795,-0.091017,0.020436,0.041137
4.480000,0.019114,0.277722,0.277822,-0.091428,0.019385,0.041291
4.490000,0.018077,0.276996,0.277849,-0.091834,0.018348,0.041443
4.500000,0.017055,0.276281,0.277875,-0.092234,0.017326,0.041592
4.510000,0.016049,0.275577,0.277901,-0.092627,0.016321,0.041739
4.520000,0.015059,0.274884,0.277926,-0.093014,0.015331,0.041884
4.530000,0.014087,0.274204,0.277951,-0.093394,0.014359,0.042026
4.540000,0.013133,0.273536,0.277976,-0.093767,0.013405,0.042166
4.550000,0.012198,0.272883,0.278000,-0.094132,0.012470,0.042302
4.560000,0.011284,0.272243,0.278024,-0.094489,0.011555,0.042436
4.570000,0.010391,0.271618,0.278047,-0.094838,0.010662,0.042566
4.580000,0.009519,0.271008,0.278070,-0.095178,0.009790,0.042694
4.590000,0.008670,0.270414,0.278092,-0.095510,0.008942,0.042818
4.600000,0.007845,0.269837,0.278114,-0.095832,0.008117,0.042938
4.610000,0.007044,0.269277,0.278135,-0.096144,0.007316,0.043055
4.620000,0.006268,0.268733,0.278155,-0.096447,0.006540,0.043168
4.630000,0.005516,0.268207,0.278175,-0.096740,0.005789,0.043278
4.640000,0.004790,0.267699,0.278194,-0.097024,0.005062,0.043384
4.650000,0.004089,0.267208,0.278213,-0.097298,0.004360,0.043486
4.660000,0.003413,0.266735,0.278231,-0.097562,0.003684,0.043585
4.670000,0.002762,0.266280,0.278248,-0.097817,0.003033,0.043680
4.680000,0.002136,0.265842,0.278265,-0.098061,0.002407,0.043772
4.690000,0.001536,0.265422,0.278281,-0.098295,0.001807,0.043860
4.700000,0.000961,0.265020,0.278296,-0.098520,0.001232,0.043944
4.710000,0.000412,0.264635,0.278310,-0.098734,0.000683,0.044024
4.720000,-0.000111,0.264269,0.278324,-0.098938,0.000160,0.044101
4.730000,-0.000608,0.263921,0.278337,-0.099132,-0.000337,0.044174
4.740000,-0.001079,0.263591,0.278349,-0.099317,-0.000807,0.044242
4.750000,-0.001524,0.263280,0.278360,-0.099491,-0.001252,0.044307
4.760000,-0.001942,0.262987,0.278370,-0.099655,-0.001670,0.044368
4.770000,-0.002334,0.262713,0.278379,-0.099809,-0.002062,0.044425
4.780000,-0.002699,0.262457,0.278387,-0.099953,-0.002427,0.044479
4.790000,-0.003038,0.262220,0.278395,-0.100087,-0.002765,0.044528
4.800000,-0.003350,0.262002,0.278401,-0.100210,-0.003077,0.044574
4.810000,-0.003635,0.261803,0.278407,-0.100323,-0.003362,0.044616
4.820000,-0.003895,0.261621,0.278411,-0.100426,-0.003621,0.044654
4.830000,-0.004129,0.261457,0.278416,-0.100520,-0.003855,0.044688
4.840000,-0.004341,0.261309,0.278419,-0.100604,-0.004066,0.044719
4.850000,-0.004530,0.261176,0.278422,-0.100680,-0.004255,0.044746
4.860000,-0.004699,0.261058,0.278424,-0.100748,-0.004423,0.044771
4.870000,-0.004848,0.260954,0.278426,-0.100808,-0.004571,0.044792
4.880000,-0.004978,0.260863,0.278427,-0.100860,-0.004701,0.044811
4.890000,-0.005091,0.260784,0.278428,-0.100905,-0.004814,0.044828
4.900000,-0.005188,0.260717,0.278429,-0.100944,-0.004910,0.044842
4.910000,-0.005270,0.260660,0.278431,-0.100977,-0.004992,0.044854
4.920000,-0.005338,0.260612,0.278432,-0.101004,-0.005060,0.044864
4.930000,-0.005394,0.260573,0.278433,-0.101026,-0.005116,0.044872
4.940000,-0.005438,0.260542,0.278435,-0.101043,-0.005160,0.044878
4.950000,-0.005472,0.260518,0.278437,-0.101056,-0.005194,0.044883
4.960000,-0.005497,0.260500,0.278440,-0.101064,-0.005220,0.044887
4.970000,-0.005515,0.260488,0.278443,-0.101069,-0.005238,0.044890
4.980000,-0.005526,0.260480,0.278447,-0.101070,-0.005250,0.044891
4.990000,-0.005531,0.260475,0.278452,-0.101068,-0.005257,0.044893
5.000000,-0.005533,0.260474,0.278458,-0.101064,-0.005260,0.044893
5.010000,-0.005531,0.260475,0.278465,-0.101058,-0.005260,0.044893
5.020000,-0.005526,0.260478,0.278473,-0.101048,-0.005256,0.044892
5.030000,-0.005514,0.260486,0.278484,-0.101034,-0.005248,0.044891
5.040000,-0.005497,0.260497,0.278499,-0.101014,-0.005234,0.044888
5.050000,-0.005472,0.260514,0.278519,-0.100987,-0.005214,0.044884
5.060000,-0.005438,0.260536,0.278544,-0.100952,-0.005186,0.044879
5.070000,-0.005394,0.260565,0.278575,-0.100907,-0.005150,0.044873
5.080000,-0.005339,0.260602,0.278614,-0.100852,-0.005104,0.044865
5.090000,-0.005271,0.260647,0.278661,-0.100785,-0.005048,0.044855
5.100000,-0.005190,0.260701,0.278717,-0.100704,-0.004980,0.044843
5.110000,-0.005093,0.260765,0.278783,-0.100609,-0.004899,0.044829
5.120000,-0.004981,0.260840,0.278860,-0.100498,-0.004805,0.044813
5.130000,-0.004851,0.260926,0.278949,-0.100370,-0.004697,0.044794
5.140000,-0.004704,0.261025,0.279050,-0.100224,-0.004573,0.044773
5.150000,-0.004536,0.261137,0.279165,-0.100058,-0.004433,0.044749
5.160000,-0.004348,0.261262,0.279295,-0.099871,-0.004276,0.044722
5.170000,-0.004138,0.261402,0.279440,-0.099662,-0.004101,0.044692
5.180000,-0.003904,0.261558,0.279602,-0.099431,-0.003906,0.044658
5.190000,-0.003647,0.261729,0.279780,-0.099174,-0.003691,0.044621
5.200000,-0.003363,0.261918,0.279977,-0.098892,-0.003455,0.044580
5.210000,-0.003053,0.262124,0.280193,-0.098583,-0.003197,0.044535
5.220000,-0.002716,0.262348,0.280427,-0.098247,-0.002916,0.044487
5.230000,-0.002352,0.262590,0.280681,-0.097884,-0.002613,0.044434
